id_str,created_at,user_id_str,conversation_id_str,text_clean,label
1873495541986033954,Sun Dec 29 22:25:19 +0000 2024,1325449614326050822,1872825586605015530,min ini gmn dr kmrn selasa sampai kmrn chat lewar bebi dioper ke chat agen jogja tapi nggak dibales sama sekali masak iya gak ada armada lagi di jgj pdhl udh pesen lewat kai access udh kejadian lho aq vak da armada standby di sta tugu bilangnya gak da konfirmasi dr pusat,NETRAL
1873427356649722065,Sun Dec 29 17:54:23 +0000 2024,341987176,1873404050907258954,selamat pagi kak jika ada perubahan penambahan jadwal commuter line akan kami publikasikan silakan kakak dapat cek timeline kami secara berkala informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1873402388297760918,Sun Dec 29 16:15:10 +0000 2024,1758599269093941248,1873401380909502859,udah tambah penumpang sesuai yg ada di tiketnya itu ke aplikasi kai access nya blm nder,NETRAL
1873401380909502859,Sun Dec 29 16:11:09 +0000 2024,1251407687650177025,1873401380909502859,df tanya dong kan beli tiket kai lewat klik idm pke kode vocer travelfest trus mau masukin tiketnya ke kai access ko bgni ya tulisannya ada yg ngrti knp,NETRAL
1873398189950419252,Sun Dec 29 15:58:29 +0000 2024,341987176,1873318921354531238,selamat malam kak jika ada perubahan penambahan jadwal commuter line akan kami publikasikan silakan kakak dapat cek timeline kami secara berkala informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1873376076178784403,Sun Dec 29 14:30:36 +0000 2024,341987176,1873355352408039797,selamat malam kak untuk jadwal commuter line akan kami publikasikan informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link terima kasih,NEGATIF
1873341081510907963,Sun Dec 29 12:11:33 +0000 2024,341987176,1873329129866797257,selamat malam kak untuk perjalanan commuter line yogya solo dapat menggunakan kartu multi trip kmt kartu bank flazz e money brizzi tapcash dan aplikasi gojek pada menu gotransit ya kak dapat juga dipesan via aplikasi access by kai pada hari yang sama dengan keberangkatan,NEGATIF
1873338682889077093,Sun Dec 29 12:02:01 +0000 2024,1670953421766275074,1866472206349508687,halo kak kalau butuh jasa war kereta di aplikasi kai access bisa dm atau wa ya kak,NETRAL
1873338632301637714,Sun Dec 29 12:01:49 +0000 2024,1670953421766275074,1868863371464065147,halo kak kalau butuh jasa war kereta di aplikasi kai access bisa dm atau wa ya kak,NETRAL
1873338564886561037,Sun Dec 29 12:01:33 +0000 2024,1670953421766275074,1855249158107705744,halo kak kalau butuh jasa war kereta di aplikasi kai access bisa dm atau wa ya kak,NETRAL
1873318921354531238,Sun Dec 29 10:43:30 +0000 2024,341987176,1873318921354531238,hai rekancommuters nikmati tarif spesial akhir tahun commuter line basoetta mulai 30 desember 2024 5 januari 2025 pembelian tiket commuter line basoetta bisa melalui situs web reservasi vending machine stasiun ka bandara dan aplikasi access by kai,POSITIF
1873309451425546346,Sun Dec 29 10:05:52 +0000 2024,1269125553396670464,1871545051140198897,masih proses katanya 14 hari kak kamu bayar via shopeepay qris atau langsung dihubungkan akunnya ke aplikasi kai access kak tadi aku juga pke shopeepay tapi akunnya lgsg dihubungkan udah berhasil tp emg agak lama aja loadingnya,NEGATIF
1873299391366513064,Sun Dec 29 09:25:53 +0000 2024,341987176,1873298288662970819,selamat sore kak jadwal keberangkatan terakhir commuter line tanah abang cikarang pukul 23 59 wib dan sudirman cikarang pukul 00 04 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1873295526147543179,Sun Dec 29 09:10:32 +0000 2024,341987176,1873291064926441570,selamat sore kak jadwal keberangkatan terakhir commuter line rangkasbitung tanah abang pukul 21 19 wib beroperasi setiap hari informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau,NEGATIF
1873290493104418997,Sun Dec 29 08:50:32 +0000 2024,1011908465944551424,1873290493104418997,kalo di kai access tiket udah abis di ots masih ada ga sih,NETRAL
1873290215084962293,Sun Dec 29 08:49:25 +0000 2024,341987176,1873267035763032120,selamat sore kak jika ada perubahan penambahan jadwal commuter line akan kami publikasikan silakan kakak dapat cek timeline kami secara berkala informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1873290078916849888,Sun Dec 29 08:48:53 +0000 2024,341987176,1873286670789034247,selamat sore kak jadwal keberangkatan terakhir commuter line jakarta kota manggarai pukul 23 50 wib dan manggarai cikarang pukul 00 15 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1873288455599673811,Sun Dec 29 08:42:26 +0000 2024,341987176,1873281640388280461,selamat sore kak masih tersedia ya kak pada waktu tersebut tersedia jadwal keberangkatan commuter line bekasi manggarai pukul 23 22 23 58 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1873015866780238316,Sat Dec 28 14:39:16 +0000 2024,341987176,1873006195264635129,selamat malam kak keberangkatan pertama rute tanjung barat bogor tersedia pukul 04 49 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1873013549838286868,Sat Dec 28 14:30:03 +0000 2024,341987176,1873002765347438870,selamat malam kak keberangkatan terakhir rute bogor jakarta kota tersedia pukul 22 55 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1873011974629670974,Sat Dec 28 14:23:48 +0000 2024,1241350539150905349,1873011974629670974,min apakah aplikasi kai access dalam perbaikan saya gabisa login,NEGATIF
1873011312743358938,Sat Dec 28 14:21:10 +0000 2024,341987176,1872996177282777204,selamat malam kak keberangkatan terakhir rute bogor manggarai tersedia pukul 22 55 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1873010342630178875,Sat Dec 28 14:17:19 +0000 2024,341987176,1872993491154026942,selamat malam kak keberangkatan pertama rute buaran pasar senen tersedia pukul 04 42 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1872976483800715573,Sat Dec 28 12:02:46 +0000 2024,923539733795373062,1872972025595347434,masa ya sebenernya nomer aku rutin ditelponin setelah aku daftar kai access hahahah gatau deh bocor dr sini apa gmn,NETRAL
1872975111948779892,Sat Dec 28 11:57:19 +0000 2024,199216574,1872975111948779892,saya habis melakukan 3 perjalanan dengan kereta tapi railpoinnya kenapa ga masuk yaa di kai access,NETRAL
1872970800682418453,Sat Dec 28 11:40:11 +0000 2024,914384820989562881,1872970800682418453,ka mohon di bantu saya sudah pesan tiket di traveloka tetapi tidak bisa di tambah tiket pada aplikasi kai access keberangkatan hari minggu saya ingin reschedule terimakasih,NEGATIF
1872967844968939889,Sat Dec 28 11:28:26 +0000 2024,1071060898028998656,1872967844968939889,wanita ngga bercerita tapi langsung buka kai access eh tapi udah abis semua tiketnya cokk,NETRAL
1872964081499684997,Sat Dec 28 11:13:29 +0000 2024,1073148874041131008,1872621950285279565,direct train ko gada di apk kai access ya min,NETRAL
1872957690198278460,Sat Dec 28 10:48:05 +0000 2024,341987176,1872955739976941766,selamat sore kak apabila pada aplikasi access by kai untuk pembelian tiket commuter line walahar jatiluhur sudah habis ketersediaan di loket juga sama ya kak amp karena saat ini pembelian tiket commuter line walahar jatiluhur hanya di layani melalui aplikasi access by kai tks,NETRAL
1872939806424220134,Sat Dec 28 09:37:02 +0000 2024,1869251106381168640,1872740657011499221,pake kai access aja,NETRAL
1872853399403979243,Sat Dec 28 03:53:41 +0000 2024,1300802213359435777,1872851389392801909,min beli tiket go show bisa lewat app kai access,NETRAL
1872841271016042657,Sat Dec 28 03:05:29 +0000 2024,928401646022934528,1872583320711901672,mimin tiket buat bulan februari emang masih belum bisa dibeli di kai access ya itu tanggalnya udah biru tpi jdwal belum trsedia,NEGATIF
1872828564107870381,Sat Dec 28 02:14:59 +0000 2024,983291124679757824,1872828564107870381,eh ini kai access gua aja apa semua sama ya kok tiket stuck di tanggal 31 januari terus ya,NETRAL
1872827442114842671,Sat Dec 28 02:10:32 +0000 2024,341987176,1872808132038267146,selamat pagi kak ketersediaan tiket pada aplikasi di access by kai juga sama di vending machine stasiun apabila di aplikasi access by kai sudah habis maka di stasiun juga tidak tersedia terima kasih,NEGATIF
1872824415207211178,Sat Dec 28 01:58:30 +0000 2024,1556285824555433990,1872808132038267146,min mau nanya untuk kereta bandara kalo di app kai access jam nya udh gaada masih ada kuota offline gak ya,NETRAL
1872802088008478753,Sat Dec 28 00:29:47 +0000 2024,1264201347034832897,1872802088008478753,halo min kok ka jaka tingkir keberangkatan 10 januari 2025 belum ada di access kai ya min,NEGATIF
1872775799855784037,Fri Dec 27 22:45:19 +0000 2024,877409256563134464,1872775799855784037,aplikasi access by kai lg gangguan ya,NETRAL
1872770758415663347,Fri Dec 27 22:25:17 +0000 2024,341987176,1674474607670366208,selamat pagi silakan cek secara berkala ya kak untuk commuter line prameks terdapat pembatasan kuota setiap channel pembayarannya via access by kai kmt kartu bank gotransit silakan datang ke stasiun keberangkatan lebih awal amp dapat menemui petugas guna memastikan kuota,NEGATIF
1872707527609335949,Fri Dec 27 18:14:02 +0000 2024,341987176,1872599369633120743,selamat pagi kak informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link terima kasih,NEGATIF
1872536971123540255,Fri Dec 27 06:56:18 +0000 2024,1432181389265227788,1872536971123540255,tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai kaisiapnataru nataru2024 keretaapiindonesia safejourney keretaapikita,NETRAL
1872535113336275231,Fri Dec 27 06:48:55 +0000 2024,341987176,1872512546110058655,selamat siang kak jadwal keberangkatan pertama commuter line nambo jakarta kota pukul 05 10 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1872526828809949507,Fri Dec 27 06:16:00 +0000 2024,1323528819458805760,1872526513733857627,buka kai access terus check out tiketnya kak wkwk,NETRAL
1872500689882280239,Fri Dec 27 04:32:08 +0000 2024,1167426441555742720,1872500689882280239,min mau tanya donx kl pesan tiket unt anak2 usia 8 th gmn yaa soalnya di kai access hrs pake ktp pasport,NETRAL
1872500639630266491,Fri Dec 27 04:31:56 +0000 2024,539931494,1701295042533662813,halo kak aku belinya lewat kai access yaa tp gak lgsg gubeng solo karena waktu itu gak ada harga goshownya jd aku akalin sby mdn nanti pas perjalanan cek harga mdn solo secara berkala pas harganya berubah baru aku beli tiketnya,NETRAL
1872495724488998939,Fri Dec 27 04:12:24 +0000 2024,1805560336453632000,1872495710933016785,tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai kaisiapnataru nataru2024 keretaapiindonesia safejourney keretaapikita,NETRAL
1872492724487942654,Fri Dec 27 04:00:29 +0000 2024,328272250,1872492724487942654,saya lupa account kai access saya jd butuh bantuan buat pindah nik saya ke account yg baru udah kontak wa tp no response,NETRAL
1872491395216470405,Fri Dec 27 03:55:12 +0000 2024,1627871147516903424,1872491387708711233,tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai kaisiapnataru nataru2024 keretaapiindonesia safejourney keretaapikita,NETRAL
1872482842862878839,Fri Dec 27 03:21:13 +0000 2024,1435570439959420930,1872482831626309798,tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai,NETRAL
1872476030918967686,Fri Dec 27 02:54:09 +0000 2024,1602129634362937344,1872476023826379171,siap siaga kai memastikan semuanya berjalan lancar meski musim hujan tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai kaisiapnataru nataru2024,POSITIF
1872472489491907060,Fri Dec 27 02:40:05 +0000 2024,1024953218340511745,1872472489491907060,min saya mau tanya saya cari ka bias untuk relasi ngawi solo kok di kai access stasiunnya nggak muncul ya tapi di teman saya muncul,NETRAL
1872465010519363938,Fri Dec 27 02:10:21 +0000 2024,1110030774319767557,1872450186355548401,mana nderr aku ering pakai kai access,NETRAL
1872438306082099623,Fri Dec 27 00:24:15 +0000 2024,1184756716438577152,1872438306082099623,min mau tanya keberangkatan tanggal 11 februari 2025 bisa beli tiket mulai kapan ya kok aku buka kai access bisa klik tanggal tapi keretanya gak muncul infoin yaa min,NEGATIF
1872412439301808188,Thu Dec 26 22:41:27 +0000 2024,1202125657733398529,1872412439301808188,krl di kai access g real time ya,NETRAL
1872375335217774995,Thu Dec 26 20:14:01 +0000 2024,2242306424,1872375335217774995,halo adminn aku ceritanya mau batalin tiket lewat kai access tapi selalu timeout pas mau masukin nomor rekeningnya ini gimana yaa min kereta yg mau dibatalin jam 06 10,NETRAL
1872365759651021242,Thu Dec 26 19:35:58 +0000 2024,341987176,1872360615324553262,selamat pagi untuk tiket perjalanan mengikuti ketersediaan pada access by kai ya kak tks,NETRAL
1872360615324553262,Thu Dec 26 19:15:32 +0000 2024,1257329820372881415,1872360615324553262,min tanya dong kalau mau naik kereta lokal dari kras kediri ke wonokromo surabaya kalo di aplikasi kai access habis apa masih bisa beli offline langsung di stasiun,NETRAL
1872359954356855202,Thu Dec 26 19:12:54 +0000 2024,341987176,1872357979179425998,selamat pagi demikian kak untuk tiket mengikuti ketersediaan di access by kai ya tks,NETRAL
1872358245794542047,Thu Dec 26 19:06:07 +0000 2024,1063469328220078080,1872358245794542047,min tanya kalau mau naik lokal dari kras kediri wonokromo hari ini tgl 27 desember kalo di aplikasi kai access habis beli offline langsung di stasiun habis juga kah,NETRAL
1872357979179425998,Thu Dec 26 19:05:03 +0000 2024,1063469328220078080,1872357979179425998,min tanya kalau mau naik lokal dari kras kediri wonokromo kalo di aplikasi kai access habi beli offline langsung di stasiun habis juga kah,NETRAL
1872323654710923563,Thu Dec 26 16:48:40 +0000 2024,341987176,1872321464634118148,selamat malam kak jadwal commuter line pondok cina bogor pemberangkatan terakhir tersedia pukul 00 42 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1872318773539344394,Thu Dec 26 16:29:16 +0000 2024,341987176,1872310151904203104,selamat malam kak jadwal commuter line jakarta kota bogor pemberangkatan terakhir tersedia pukul 23 50 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1872297321838616610,Thu Dec 26 15:04:01 +0000 2024,341987176,1872289712393871479,selamat malam kak jadwal commuter line jakarta kota bogor pemberangkatan terakhir tersedia pukul 23 50 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,NEGATIF
1872294683386535981,Thu Dec 26 14:53:32 +0000 2024,93632223,1872251132061360421,coba pesen makanan via layanan railfood di aplikasi kai access der ntar makanannya dianter sama ybs jgn ditunda2 soalnya sinyal suka susah,NEGATIF
1872293555412336741,Thu Dec 26 14:49:03 +0000 2024,1148370476340674560,1872226822693482544,percayakan semua pada kai access,NETRAL
1872286332271075821,Thu Dec 26 14:20:21 +0000 2024,135795460,1872286332271075821,pt kai daop 1 jakarta luncurkan fitur e porter di aplikasi access by kai memudahkan penumpang pesan jasa porter secara online saat libur natal dan tahun baru,POSITIF
1872245287030558943,Thu Dec 26 11:37:15 +0000 2024,621949807,1871942316543594947,aku bangettt dan kai access,NETRAL
1872222804969664738,Thu Dec 26 10:07:55 +0000 2024,1094267285831700480,1872222804969664738,osce blm mulai tp tangan sudah bergerak membuka kai access,NETRAL
1872220406024896955,Thu Dec 26 09:58:23 +0000 2024,540594863,1872220406024896955,kai access sahabat dompet di liburan ini,NETRAL
1872208948943900980,Thu Dec 26 09:12:52 +0000 2024,341987176,1872203866961584610,selamat sore kak untuk pemesanan tiket ka bandara cl basoetta dapat melalui aplikasi access by kai menu bandara atau melalui link ya tks,NETRAL
1872201360068038676,Thu Dec 26 08:42:42 +0000 2024,2350537222,1872201360068038676,halo min saya mau pesan ka bias madiun kok nggak bisa ya di apps kai access saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiunnya,NETRAL
1872199865759051942,Thu Dec 26 08:36:46 +0000 2024,1615626151631937536,1872069279396532656,halo admin untuk ka menoreh itu jadwal di kai access baru muncul h berapa ya yg lain h 45 udah muncul menoreh kok belum,NEGATIF
1872178660746400100,Thu Dec 26 07:12:30 +0000 2024,1946750581,1872178660746400100,halo min kok saya mau cancel tiket di app kai access gabisa2 ya pas step verifikasi nomor rekening ewallet,NEGATIF
1872130125363626137,Thu Dec 26 03:59:39 +0000 2024,341987176,1872127371777900827,selamat siang kak untuk pemesanan tiket commuter line prameks pada menu ka lokal di aplikasi access by kai maksimal 10 orang pada 1 akun untuk kami lakukan pengecekan terkait kendalanya dapat diinformasikan kembali detailnya dan apabila terdapat capture kendalanya silakan,NETRAL
1872127371777900827,Thu Dec 26 03:48:42 +0000 2024,808625844839026689,1872127371777900827,halo min mau tanya kalo beli tiket prameks via kai access app maksimal bisa untuk berapa orang saya mau beli untuk lebih dari satu orang kok nggak bisa,NETRAL
1872114933586104347,Thu Dec 26 02:59:17 +0000 2024,1436481868614995970,1872114933586104347,min tiket kereta lokal tgl 2 januari kok di kai access belum tersedia kira kira kpn dibuka,NEGATIF
1872113161312276880,Thu Dec 26 02:52:14 +0000 2024,341987176,1872043876351107418,selamat pagi kak silakan cek secara berkala pada aplikasi access by kai terkait ketersedia tiket commuter line supas tks,NETRAL
1872102682154111401,Thu Dec 26 02:10:36 +0000 2024,1231625199050584065,1872102682154111401,halo min cara batalin tiket via kai access yang penumpangnya ga ada nama pemesan gimana ya saya bingung babget sedangkan ke loket jauh dari lokasi,NEGATIF
1872097060457161039,Thu Dec 26 01:48:15 +0000 2024,341987176,1872075535486169092,baik kak dapat kami informasikan commuter line kemayoran cikarang via pasar senen keberangkatan terakhir tersedia pukul 22 46 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1872089572068495429,Thu Dec 26 01:18:30 +0000 2024,861456638091313152,1871913757867401594,bisa cek di aplikasi kai access pas pemesanan tiket kan keliatan seat yg masub kosong mana aja kalo ga ya duduk2 di restorasi atau pas ada petugas masuk ke wc,NETRAL
1872088928695849170,Thu Dec 26 01:15:56 +0000 2024,341987176,1872075535486169092,selamat pagi kak dapat kami informasikan commuter line kemayoran bekasi via pasar senen keberangkatan terakhir tersedia pukul 22 46 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,NEGATIF
1872086740720402668,Thu Dec 26 01:07:15 +0000 2024,94740122,1871913757867401594,taruhlah pesen tiket tahun baru yg sama fullnya biasanya masih kosong yg eksekutif karena harganya mahal dan tempat duduk dia pasti cek dulu di kai access mana bangku yang kosong mungkin dia ambil dari situ,NEGATIF
1872056124654113154,Wed Dec 25 23:05:35 +0000 2024,341987176,1872053218156617948,selamat pagi kak informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link tks,NEGATIF
1872053310683054266,Wed Dec 25 22:54:24 +0000 2024,341987176,1872051572273979551,tersedia ka 1148b jakarta kota bogor dengan posisi ka berangkat stasiun juanda untuk perjalanan commuter line sudah sesuai jadwal ya kak informasi jadwal lengkap commuter line di atau aplikasi c access access by kai tks,NEGATIF
1872040454864482449,Wed Dec 25 22:03:19 +0000 2024,1290201731226198017,1872031672914551010,lokal banyuwangi jember min soalnya di kai access belum tersedia,NEGATIF
1872025001962213572,Wed Dec 25 21:01:55 +0000 2024,341987176,1872023879600034241,selamat pagi kak jadwal perjalanan commuter line manggarai bogor keberangkatan pertama tersedia pukul 04 33 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui,NEGATIF
1871974693429014814,Wed Dec 25 17:42:01 +0000 2024,1496171353401335808,1871974693429014814,kai access ribet bener dah mau ajuin pembatalan aja rekening yang dicantumin harus sesuai sama nama yang dibatalin kan ini aku mesenin aja gara gara tanteku gaptek,NEGATIF
1871750375621242885,Wed Dec 25 02:50:39 +0000 2024,1069203787712057346,1871750375621242885,min di kai access pesan seat available sisa 1 tapi ketika dilanjutkan kenapa selalu gagal ya,NETRAL
1871749905167077592,Wed Dec 25 02:48:47 +0000 2024,336337085,1871749905167077592,selamat pagi kak tadi saya top up kai pay via bank jatim tapi setelah sukses transfer saldo tidak bertambah di aplikasi kai access mohon cek dm ya kak terimakasih,POSITIF
1871745417601515590,Wed Dec 25 02:30:57 +0000 2024,400502594,1871745417601515590,selamat pagi min saya ini sudah pesan tiket dan sudah terbayarkan via m banking namun di aplikasi kai access ga muncul tiketnya gimana ya,NETRAL
1871731513894838507,Wed Dec 25 01:35:42 +0000 2024,286515137,1871731513894838507,tlg cek dm min saya udah booking tiket kereta di access by kai pembayaran berhasil tapi di app kai gagal dan skrg sudah terisi oleh penumpang lain,POSITIF
1871716618218426615,Wed Dec 25 00:36:31 +0000 2024,1246066397039321088,1871716618218426615,kai access eror terus,NETRAL
1871664805687517336,Tue Dec 24 21:10:38 +0000 2024,341987176,1871619198465831280,selamat pagi kak apabila yang dimaksud adalah aplikasi access by kai silakan dapat mention dm ya terima kasih,POSITIF
1871664473108557875,Tue Dec 24 21:09:18 +0000 2024,341987176,1871613082088431666,selamat pagi kak apabila yang dimaksud adalah aplikasi access by kai silakan dapat mention dm ya terima kasih,POSITIF
1871623006579306651,Tue Dec 24 18:24:32 +0000 2024,341987176,1871617170846998666,selamat pagi kak mohon maaf untuk info lengkap layanan pada aplikasi access by kai silakan dapat follow mention dm ya terima kasih,NEGATIF
1871620600361562153,Tue Dec 24 18:14:58 +0000 2024,1247529997687877636,1871620600361562153,apk kai access masih error ya td udah sempat pembayaran tp gagal belum ada pengembalian dana kira kira sampai kpn ya,NEGATIF
1871619198465831280,Tue Dec 24 18:09:24 +0000 2024,1496623919021051908,1871619198465831280,kai access kenapa deh aku dari jam 00 00 udh standby tp tetep error mau kutinggal tidur takut tiket abis plisssss kenapa,NEGATIF
1871539684666695718,Tue Dec 24 12:53:27 +0000 2024,952835646678118400,1871345142214676789,min aku tanya ka bias lewat ig komen gk dibales terus ka bias tersedia di kai access versi ios gk,NEGATIF
1871538921903133056,Tue Dec 24 12:50:25 +0000 2024,1472199475510743047,1871538921903133056,kebetulan punyanya cuman kai access,NETRAL
1871525423420702969,Tue Dec 24 11:56:46 +0000 2024,290587022,1871525423420702969,min kalo beli tiket goshow yang salah tujuan lewat kai access bisa di reschedule gak,NETRAL
1871521924628832713,Tue Dec 24 11:42:52 +0000 2024,341987176,1871500515529662952,selamat malam kak untuk cek jadwal pada aplikasi access by kai silakan pilih jadwal 1 hari ini kemudian akan muncul jadwal keberangkatan commuter line dari stasiun keberangkatan ya alternatif lainnya bisa cek jadwal melalui aplikasi c access atau melalui link,NEGATIF
1871517510950101236,Tue Dec 24 11:25:20 +0000 2024,1111474369962729473,1871517506818695331,yuk segera beli tiket kereta api mu di aplikasi access by kai bayar dengan motionpay s amp k berlaku liburanpraktis motionpay,POSITIF
1871480147389641058,Tue Dec 24 08:56:52 +0000 2024,1118844460245250049,1871480147389641058,hallo min setiap saya login kai access kok kyk gini ya udh bberapa kli dicoba dan ganti kata sandi kok ttp gini pdhl saya sudah menunggu 1 jam,NETRAL
1871449764908371995,Tue Dec 24 06:56:08 +0000 2024,2422855764,1871449764908371995,kai luncurkan fitur carbon footprint di aplikasi access by kai ternyata ini fungsinya,NETRAL
1871441696745267292,Tue Dec 24 06:24:04 +0000 2024,1829032606585012224,1871441696745267292,access kai update mulu dah lu herann gada beda juga perasaan,NETRAL
1871434412392612220,Tue Dec 24 05:55:08 +0000 2024,3521733559,1870848150623433044,klo pake kai access waktu itu cuma nunjukin hp aja,NETRAL
1871403038491185248,Tue Dec 24 03:50:28 +0000 2024,404687730,1871394984546709631,aku pernah cancel 2x kalo pake ewallet cuma beberapa jam udah masuk kalo pake rekening sampe 7 hari keterangan di aplikasi kai access pengembalian dana maksimal 7 hari,NETRAL
1871393919046651981,Tue Dec 24 03:14:13 +0000 2024,1627528697170501632,1871393911765405775,tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai kaisiapnataru nataru2024 keretaapiindonesia safejourney keretaapikita,NETRAL
1871392308522111412,Tue Dec 24 03:07:49 +0000 2024,1598554033068785666,1871392308522111412,tiket nataru juga mulai laris manis relasi favorit pasarsenen surabaya pasarsenen malang dan purwokerto pasarsenen jangan sampai kehabisan cek tiketmu lewat access by kai kaisiapnataru nataru2024 keretaapiindonesia safejourney keretaapikita,NETRAL
1871391562443497685,Tue Dec 24 03:04:51 +0000 2024,1084003665898135558,1871364397962260880,wkwk masih jadi pecinta alam nih yang dibuka kai access mulu,NETRAL
1871381207898050875,Tue Dec 24 02:23:43 +0000 2024,3230760846,1871381207898050875,ngomong ngomong soal tiket kai access 29 desember yang gagal dan gak muncul di tiket saya tapi payment berhasil dan saldo terpotong diminta menghubungi tapi format pengisiannya banyak banget dan kalau yang komplain ga reach out duluan uangnya ga akan balik,POSITIF
1871343520558301458,Mon Dec 23 23:53:57 +0000 2024,565281228,1870735837488677165,min kenapa akun kai access ku ga bisa buat beli tiket yaa,NEGATIF
1871316978964774962,Mon Dec 23 22:08:29 +0000 2024,85059979,1871316978964774962,min apakah di kai access memang tidak tersedia pemesanan taksi dari stasiun pasar senen mohon info apakah di st pasar senen ada taksi legal argo tidak ya,NEGATIF
1871253155352289320,Mon Dec 23 17:54:53 +0000 2024,1431070961915236353,1871253155352289320,buka hape jam 22 23 cek wa eh ada ayahanda bertitah rabu harus balik blitar dirasa anaknya sultan kali banyak duit bisa pulang kapan aja amin buka access kai udah hopeless mana mungkin ada tiket yang 80ribu itu mana ini udah masa liburan nataru,NEGATIF
1871210927221309543,Mon Dec 23 15:07:05 +0000 2024,1754127676305289216,1871210927221309543,ask kai access lagi error kah mau beli tiket buat balik ke depok buat tanggal 1 tapi ga bisa,NEGATIF
1871193446008127515,Mon Dec 23 13:57:37 +0000 2024,1456572081311678465,1871183723170779401,gausa tuker tiket nderr masukin aja kode bookingnya ke apk kai access kalau pesen dri platform lain nnti km tinggal cetak boarding passnya trs tinggal tunjukin barcode sm ktpnyaa,NETRAL
1871190966797009084,Mon Dec 23 13:47:46 +0000 2024,1853681655791407104,1871183723170779401,gini nderr klo lu belinya di kai access lu bisa lngsng pake qr boarding pas nya sama nanti lo tinggal nunjukin ktp jdi gausa susah² buat print tiket,NEGATIF
1871185125305954354,Mon Dec 23 13:24:33 +0000 2024,1644053611083890688,1871183723170779401,kalo beli di luar kai access kamu perlu cetak pake kode tiket yg ada nder cetaknya di mesin cetak cari aja sekitaran di tempat ruang tunggu cetak sendiri yaa,NETRAL
1871184862583074979,Mon Dec 23 13:23:30 +0000 2024,1644053611083890688,1871183723170779401,kamu beli di kai access langsung ga kalo iya gaperlu cetak tiker nder bisa lamgsung tunjukin qr boarding pas di tiket pemesanan di aplikasi kai access nya pas mau msuk wilayah rel paling sama ktp,NETRAL
