id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1607588830529585153,Tue Dec 27 04:06:59 +0000 2022,359810843,1607527564641439744,@KAI121 Hallo @KAI121 kenapaa app KAIaccess tidak bisa digunakan yaa?,NEGATIF,@kai121 hallo @kai121 kenapaa app kaiaccess tidak bisa digunakan yaa?,hallo kenapaa app kaiaccess tidak bisa digunakan yaa,"['hallo', 'kenapaa', 'app', 'kaiaccess', 'tidak', 'bisa', 'digunakan', 'yaa']","['hallo', 'kenapaa', 'app', 'kaiaccess', 'tidak', 'bisa', 'guna', 'yaa']",hallo kenapaa app kaiaccess tidak bisa guna yaa,@KAI121 Hallo @KAI121 kenapaa app KAIaccess tidak bisa digunakan yaa?,@KAI121 Hallo @KAI121 kenapaa app KAIaccess tidak bisa digunakan yaa?,hallo kenapaa app kaiaccess tidak bisa guna yaa,hallo kenapaa app kaiaccess tidak bisa guna yaa
1607510881843425281,Mon Dec 26 22:57:14 +0000 2022,1225682846276210690,1607510881843425281,Min min @KAI121 apalikasi kaiaccess error ya? Please benerin butuh bgt right now! :),NEGATIF,min min @kai121 apalikasi kaiaccess error ya? please benerin butuh bgt right now! :),min min apalikasi kaiaccess error ya please benerin butuh bgt right now,"['min', 'min', 'apalikasi', 'kaiaccess', 'error', 'ya', 'please', 'benerin', 'butuh', 'bgt', 'right', 'now']","['min', 'min', 'apalikasi', 'kaiaccess', 'error', 'ya', 'please', 'benerin', 'butuh', 'bgt', 'right', 'now']",min min apalikasi kaiaccess error ya please benerin butuh bgt right now,Min min @KAI121 apalikasi kaiaccess error ya? Please benerin butuh bgt right now! :),Min min @KAI121 apalikasi kaiaccess error ya? Please benerin butuh bgt right now! :),min min apalikasi kaiaccess error ya please benerin butuh bgt right now,min min apalikasi kaiaccess error ya please benerin butuh bgt right now
1607483226922307586,Mon Dec 26 21:07:21 +0000 2022,83077302,1607483226922307586,Min server KAIaccess bermasalah ya @KAI121 @CommuterLine mau pesen tiket lokal dari tadi ga bisa-bisa. Server sedang bekerja keras katanya ,NEGATIF,min server kaiaccess bermasalah ya @kai121 @commuterline mau pesen tiket lokal dari tadi ga bisa-bisa. server sedang bekerja keras katanya ,min server kaiaccess bermasalah ya mau pesen tiket lokal dari tadi ga bisa bisa server sedang bekerja keras katanya,"['min', 'server', 'kaiaccess', 'bermasalah', 'ya', 'mau', 'pesen', 'tiket', 'lokal', 'dari', 'tadi', 'ga', 'bisa', 'bisa', 'server', 'sedang', 'bekerja', 'keras', 'katanya']","['min', 'server', 'kaiaccess', 'masalah', 'ya', 'mau', 'sen', 'tiket', 'lokal', 'dari', 'tadi', 'ga', 'bisa', 'bisa', 'server', 'sedang', 'kerja', 'keras', 'kata']",min server kaiaccess masalah ya mau sen tiket lokal dari tadi ga bisa bisa server sedang kerja keras kata,Min server KAIaccess bermasalah ya @KAI121 @CommuterLine mau pesen tiket lokal dari tadi ga bisa-bisa. Server sedang bekerja keras katanya ,Min server KAIaccess bermasalah ya @KAI121 @CommuterLine mau pesen tiket lokal dari tadi ga bisa-bisa. Server sedang bekerja keras katanya ,min server kaiaccess masalah ya mau sen tiket lokal dari tadi ga bisa bisa server sedang kerja keras kata,min server kaiaccess masalah ya mau sen tiket lokal dari tadi ga bisa bisa server sedang kerja keras kata
1607271726261604352,Mon Dec 26 07:06:55 +0000 2022,188367402,1607271676445876224,**note: kurang²in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb. @KAI121 @KemenBUMN @kemenhub151 @erickthohir #KeretaPanoramics #TiketKeretaMahal #KAIAccess,NEGATIF,**note: kurang²in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb. @kai121 @kemenbumn @kemenhub151 @erickthohir #keretapanoramics #tiketkeretamahal #kaiaccess,note kurang²in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb keretapanoramics tiketkeretamahal kaiaccess,"['note', 'kurang²in', 'gimmick', 'kereta', 'panoramic', 'dan', 'kereta', 'wisata', 'fafifu', 'wasweswos', 'yg', 'ngendorse', 'pake', 'seleb', 'keretapanoramics', 'tiketkeretamahal', 'kaiaccess']","['note', 'kurang in', 'gimmick', 'kereta', 'panoramic', 'dan', 'kereta', 'wisata', 'fafifu', 'wasweswos', 'yg', 'ngendorse', 'pake', 'seleb', 'keretapanoramics', 'tiketkeretamahal', 'kaiaccess']",note kurang in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb keretapanoramics tiketkeretamahal kaiaccess,**note: kurang²in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb. @KAI121 @KemenBUMN @kemenhub151 @erickthohir #KeretaPanoramics #TiketKeretaMahal #KAIAccess,**note: kurang²in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb. @KAI121 @KemenBUMN @kemenhub151 @erickthohir #KeretaPanoramics #TiketKeretaMahal #KAIAccess,note kurang in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb keretapanoramics tiketkeretamahal kaiaccess,note kurang in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb keretapanoramics tiketkeretamahal kaiaccess
1607140405602320384,Sun Dec 25 22:25:06 +0000 2022,822707634562154496,1607140087795683330,@undipmenfess Klo udh bisa beli lewat KAIaccess berarti udh valid vaksinnya. Skrg semua data sudah sync lewat NIK kamu,POSITIF,@undipmenfess klo udh bisa beli lewat kaiaccess berarti udh valid vaksinnya. skrg semua data sudah sync lewat nik kamu,klo udh bisa beli lewat kaiaccess berarti udh valid vaksinnya skrg semua data sudah sync lewat nik kamu,"['klo', 'udh', 'bisa', 'beli', 'lewat', 'kaiaccess', 'berarti', 'udh', 'valid', 'vaksinnya', 'skrg', 'semua', 'data', 'sudah', 'sync', 'lewat', 'nik', 'kamu']","['klo', 'udh', 'bisa', 'beli', 'lewat', 'kaiaccess', 'arti', 'udh', 'valid', 'vaksin', 'skrg', 'semua', 'data', 'sudah', 'sync', 'lewat', 'nik', 'kamu']",klo udh bisa beli lewat kaiaccess arti udh valid vaksin skrg semua data sudah sync lewat nik kamu,@undipmenfess Klo udh bisa beli lewat KAIaccess berarti udh valid vaksinnya. Skrg semua data sudah sync lewat NIK kamu,@undipmenfess Klo udh bisa beli lewat KAIaccess berarti udh valid vaksinnya. Skrg semua data sudah sync lewat NIK kamu,klo udh bisa beli lewat kaiaccess arti udh valid vaksin skrg semua data sudah sync lewat nik kamu,klo udh bisa beli lewat kaiaccess arti udh valid vaksin skrg semua data sudah sync lewat nik kamu
1606721995961683968,Sat Dec 24 18:42:29 +0000 2022,906453003640520704,1606721995961683968,Min @KAI121 cara hapus booking pemesanan tiket a.n. orang lain di KAIAccess gimana ya biar kode booking bisa d tambah ke akun KAIAccess penumpang?,NETRAL,min @kai121 cara hapus booking pemesanan tiket a.n. orang lain di kaiaccess gimana ya biar kode booking bisa d tambah ke akun kaiaccess penumpang?,min cara hapus booking pemesanan tiket a n orang lain di kaiaccess gimana ya biar kode booking bisa d tambah ke akun kaiaccess penumpang,"['min', 'cara', 'hapus', 'booking', 'pemesanan', 'tiket', 'a', 'n', 'orang', 'lain', 'di', 'kaiaccess', 'gimana', 'ya', 'biar', 'kode', 'booking', 'bisa', 'd', 'tambah', 'ke', 'akun', 'kaiaccess', 'penumpang']","['min', 'cara', 'hapus', 'booking', 'mesan', 'tiket', 'a', 'n', 'orang', 'lain', 'di', 'kaiaccess', 'gimana', 'ya', 'biar', 'kode', 'booking', 'bisa', 'd', 'tambah', 'ke', 'akun', 'kaiaccess', 'tumpang']",min cara hapus booking mesan tiket a n orang lain di kaiaccess gimana ya biar kode booking bisa d tambah ke akun kaiaccess tumpang,Min @KAI121 cara hapus booking pemesanan tiket a.n. orang lain di KAIAccess gimana ya biar kode booking bisa d tambah ke akun KAIAccess penumpang?,Min @KAI121 cara hapus booking pemesanan tiket a.n. orang lain di KAIAccess gimana ya biar kode booking bisa d tambah ke akun KAIAccess penumpang?,min cara hapus booking mesan tiket a n orang lain di kaiaccess gimana ya biar kode booking bisa d tambah ke akun kaiaccess tumpang,min cara hapus booking mesan tiket a n orang lain di kaiaccess gimana ya biar kode booking bisa d tambah ke akun kaiaccess tumpang
1606436098590347264,Fri Dec 23 23:46:26 +0000 2022,262085343,1606434945018531841,Biasanya pesen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor keblokir jd gbs pesen dan akhirnya pesan di merchant lain. Gpp sih cuma ya itu jd harus cetak boarding pass dulu ,NEGATIF,biasanya pesen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor keblokir jd gbs pesen dan akhirnya pesan di merchant lain. gpp sih cuma ya itu jd harus cetak boarding pass dulu ,biasanya pesen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor keblokir jd gbs pesen dan akhirnya pesan di merchant lain gpp sih cuma ya itu jd harus cetak boarding pass dulu,"['biasanya', 'pesen', 'tiket', 'via', 'kaiaccess', 'biar', 'gausah', 'cetak', 'boarding', 'pass', 'tp', 'krn', 'bbrp', 'mgg', 'kmrn', 'ada', 'drama', 'nomor', 'keblokir', 'jd', 'gbs', 'pesen', 'dan', 'akhirnya', 'pesan', 'di', 'merchant', 'lain', 'gpp', 'sih', 'cuma', 'ya', 'itu', 'jd', 'harus', 'cetak', 'boarding', 'pass', 'dulu']","['biasa', 'sen', 'tiket', 'via', 'kaiaccess', 'biar', 'gausah', 'cetak', 'boarding', 'pass', 'tp', 'krn', 'bbrp', 'mgg', 'kmrn', 'ada', 'drama', 'nomor', 'blokir', 'jd', 'gbs', 'sen', 'dan', 'akhir', 'pesan', 'di', 'merchant', 'lain', 'gpp', 'sih', 'cuma', 'ya', 'itu', 'jd', 'harus', 'cetak', 'boarding', 'pass', 'dulu']",biasa sen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor blokir jd gbs sen dan akhir pesan di merchant lain gpp sih cuma ya itu jd harus cetak boarding pass dulu,Biasanya pesen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor keblokir jd gbs pesen dan akhirnya pesan di merchant lain. Gpp sih cuma ya itu jd harus cetak boarding pass dulu ,Biasanya pesen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor keblokir jd gbs pesen dan akhirnya pesan di merchant lain. Gpp sih cuma ya itu jd harus cetak boarding pass dulu ,biasa sen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor blokir jd gbs sen dan akhir pesan di merchant lain gpp sih cuma ya itu jd harus cetak boarding pass dulu,biasa sen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor blokir jd gbs sen dan akhir pesan di merchant lain gpp sih cuma ya itu jd harus cetak boarding pass dulu
1606061695025270803,Thu Dec 22 22:58:41 +0000 2022,291519931,1606061695025270803,@KAI121 min saya cek KAIaccess kereta baturraden ekspress kok tidak bisa dipesan di tgl 2 januari ya? Padahal pengumumannya tersedia dari 22 desember 2022 - 8 januari 2023,NEGATIF,@kai121 min saya cek kaiaccess kereta baturraden ekspress kok tidak bisa dipesan di tgl 2 januari ya? padahal pengumumannya tersedia dari 22 desember 2022 - 8 januari 2023,min saya cek kaiaccess kereta baturraden ekspress kok tidak bisa dipesan di tgl NUM januari ya padahal pengumumannya tersedia dari NUM desember NUM NUM januari NUM,"['min', 'saya', 'cek', 'kaiaccess', 'kereta', 'baturraden', 'ekspress', 'kok', 'tidak', 'bisa', 'dipesan', 'di', 'tgl', 'NUM', 'januari', 'ya', 'padahal', 'pengumumannya', 'tersedia', 'dari', 'NUM', 'desember', 'NUM', 'NUM', 'januari', 'NUM']","['min', 'saya', 'cek', 'kaiaccess', 'kereta', 'baturraden', 'ekspress', 'kok', 'tidak', 'bisa', 'pes', 'di', 'tgl', 'num', 'januari', 'ya', 'padahal', 'umum', 'sedia', 'dari', 'num', 'desember', 'num', 'num', 'januari', 'num']",min saya cek kaiaccess kereta baturraden ekspress kok tidak bisa pes di tgl num januari ya padahal umum sedia dari num desember num num januari num,@KAI121 min saya cek KAIaccess kereta baturraden ekspress kok tidak bisa dipesan di tgl 2 januari ya? Padahal pengumumannya tersedia dari 22 desember 2022 - 8 januari 2023,@KAI121 min saya cek KAIaccess kereta baturraden ekspress kok tidak bisa dipesan di tgl 2 januari ya? Padahal pengumumannya tersedia dari 22 desember 2022 - 8 januari 2023,min saya cek kaiaccess kereta baturraden ekspress kok tidak bisa pes di tgl num januari ya padahal umum sedia dari num desember num num januari num,min saya cek kaiaccess kereta baturraden ekspress kok tidak bisa pes di tgl num januari ya padahal umum sedia dari num desember num num januari num
1605438833230651397,Wed Dec 21 05:43:40 +0000 2022,1280067141220196352,1605438833230651397,kode ini suka gk pasti si yg jelas kalo pesen di Kaiaccess pas mau pesen itu ada keterangan EKO-1 (ekonomi biasa gerbong 1) atau PRE-1 (ekonomi premium gerbong 1) biar next gk salah kereta. tapi memang menyayangkan dengan fasilitas yg jelas ekonomi biasa ini dihargai 400k:'),NEGATIF,kode ini suka gk pasti si yg jelas kalo pesen di kaiaccess pas mau pesen itu ada keterangan eko-1 (ekonomi biasa gerbong 1) atau pre-1 (ekonomi premium gerbong 1) biar next gk salah kereta. tapi memang menyayangkan dengan fasilitas yg jelas ekonomi biasa ini dihargai 400k:'),kode ini suka gk pasti si yg jelas kalo pesen di kaiaccess pas mau pesen itu ada keterangan eko NUM ekonomi biasa gerbong NUM atau pre NUM ekonomi premium gerbong NUM biar next gk salah kereta tapi memang menyayangkan dengan fasilitas yg jelas ekonomi biasa ini dihargai NUM k,"['kode', 'ini', 'suka', 'gk', 'pasti', 'si', 'yg', 'jelas', 'kalo', 'pesen', 'di', 'kaiaccess', 'pas', 'mau', 'pesen', 'itu', 'ada', 'keterangan', 'eko', 'NUM', 'ekonomi', 'biasa', 'gerbong', 'NUM', 'atau', 'pre', 'NUM', 'ekonomi', 'premium', 'gerbong', 'NUM', 'biar', 'next', 'gk', 'salah', 'kereta', 'tapi', 'memang', 'menyayangkan', 'dengan', 'fasilitas', 'yg', 'jelas', 'ekonomi', 'biasa', 'ini', 'dihargai', 'NUM', 'k']","['kode', 'ini', 'suka', 'gk', 'pasti', 'si', 'yg', 'jelas', 'kalo', 'sen', 'di', 'kaiaccess', 'pas', 'mau', 'sen', 'itu', 'ada', 'terang', 'eko', 'num', 'ekonomi', 'biasa', 'gerbong', 'num', 'atau', 'pre', 'num', 'ekonomi', 'premium', 'gerbong', 'num', 'biar', 'next', 'gk', 'salah', 'kereta', 'tapi', 'memang', 'sayang', 'dengan', 'fasilitas', 'yg', 'jelas', 'ekonomi', 'biasa', 'ini', 'harga', 'num', 'k']",kode ini suka gk pasti si yg jelas kalo sen di kaiaccess pas mau sen itu ada terang eko num ekonomi biasa gerbong num atau pre num ekonomi premium gerbong num biar next gk salah kereta tapi memang sayang dengan fasilitas yg jelas ekonomi biasa ini harga num k,kode ini suka gk pasti si yg jelas kalo pesen di Kaiaccess pas mau pesen itu ada keterangan EKO-1 (ekonomi biasa gerbong 1) atau PRE-1 (ekonomi premium gerbong 1) biar next gk salah kereta. tapi memang menyayangkan dengan fasilitas yg jelas ekonomi biasa ini dihargai 400k:'),kode ini suka gk pasti si yg jelas kalo pesen di Kaiaccess pas mau pesen itu ada keterangan EKO-1 (ekonomi biasa gerbong 1) atau PRE-1 (ekonomi premium gerbong 1) biar next gk salah kereta. tapi memang menyayangkan dengan fasilitas yg jelas ekonomi biasa ini dihargai 400k:'),kode ini suka gk pasti si yg jelas kalo sen di kaiaccess pas mau sen itu ada terang eko num ekonomi biasa gerbong num atau pre num ekonomi premium gerbong num biar next gk salah kereta tapi memang sayang dengan fasilitas yg jelas ekonomi biasa ini harga num k,kode ini suka gk pasti si yg jelas kalo sen di kaiaccess pas mau sen itu ada terang eko num ekonomi biasa gerbong num atau pre num ekonomi premium gerbong num biar next gk salah kereta tapi memang sayang dengan fasilitas yg jelas ekonomi biasa ini harga num k
1604693656971411456,Mon Dec 19 04:22:36 +0000 2022,1336127263201320961,1604494208282546176,@MenfessUnej Sering2 cek nder pake app KAIaccess.. biasane ada yg batalin malem nanti atau besok.. saranku nek ketemu 1 lgsung gercep pesen ga usah milih2 kursi langsung neng pembayaran pokok,NETRAL,@menfessunej sering2 cek nder pake app kaiaccess.. biasane ada yg batalin malem nanti atau besok.. saranku nek ketemu 1 lgsung gercep pesen ga usah milih2 kursi langsung neng pembayaran pokok,sering NUM cek nder pake app kaiaccess biasane ada yg batalin malem nanti atau besok saranku nek ketemu NUM lgsung gercep pesen ga usah milih NUM kursi langsung neng pembayaran pokok,"['sering', 'NUM', 'cek', 'nder', 'pake', 'app', 'kaiaccess', 'biasane', 'ada', 'yg', 'batalin', 'malem', 'nanti', 'atau', 'besok', 'saranku', 'nek', 'ketemu', 'NUM', 'lgsung', 'gercep', 'pesen', 'ga', 'usah', 'milih', 'NUM', 'kursi', 'langsung', 'neng', 'pembayaran', 'pokok']","['sering', 'num', 'cek', 'nder', 'pake', 'app', 'kaiaccess', 'biasane', 'ada', 'yg', 'batalin', 'malem', 'nanti', 'atau', 'besok', 'saran', 'nek', 'ketemu', 'num', 'lgsung', 'gercep', 'sen', 'ga', 'usah', 'milih', 'num', 'kursi', 'langsung', 'neng', 'bayar', 'pokok']",sering num cek nder pake app kaiaccess biasane ada yg batalin malem nanti atau besok saran nek ketemu num lgsung gercep sen ga usah milih num kursi langsung neng bayar pokok,@MenfessUnej Sering2 cek nder pake app KAIaccess.. biasane ada yg batalin malem nanti atau besok.. saranku nek ketemu 1 lgsung gercep pesen ga usah milih2 kursi langsung neng pembayaran pokok,@MenfessUnej Sering2 cek nder pake app KAIaccess.. biasane ada yg batalin malem nanti atau besok.. saranku nek ketemu 1 lgsung gercep pesen ga usah milih2 kursi langsung neng pembayaran pokok,sering num cek nder pake app kaiaccess biasane ada yg batalin malem nanti atau besok saran nek ketemu num lgsung gercep sen ga usah milih num kursi langsung neng bayar pokok,sering num cek nder pake app kaiaccess biasane ada yg batalin malem nanti atau besok saran nek ketemu num lgsung gercep sen ga usah milih num kursi langsung neng bayar pokok
1604342468983410688,Sun Dec 18 05:07:06 +0000 2022,1339513659375042561,1604284488070008833,@jogmfs Cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang 400an,NETRAL,@jogmfs cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang 400an,cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang NUM an,"['cek', 'kaiaccess', 'nder', 'kemaren', 'liat', 'dari', 'jkt', 'ke', 'jogja', 'sisa', 'yang', 'NUM', 'an']","['cek', 'kaiaccess', 'nder', 'kemaren', 'liat', 'dari', 'jkt', 'ke', 'jogja', 'sisa', 'yang', 'num', 'an']",cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang num an,@jogmfs Cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang 400an,@jogmfs Cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang 400an,cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang num an,cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang num an
1602219522882424832,Mon Dec 12 08:31:16 +0000 2022,1519685530388406275,1601768847300001793,@KAI121 Halo ini aplikasi kaiaccess sedang tidak bisa digunakan ya?,NEGATIF,@kai121 halo ini aplikasi kaiaccess sedang tidak bisa digunakan ya?,halo ini aplikasi kaiaccess sedang tidak bisa digunakan ya,"['halo', 'ini', 'aplikasi', 'kaiaccess', 'sedang', 'tidak', 'bisa', 'digunakan', 'ya']","['halo', 'ini', 'aplikasi', 'kaiaccess', 'sedang', 'tidak', 'bisa', 'guna', 'ya']",halo ini aplikasi kaiaccess sedang tidak bisa guna ya,@KAI121 Halo ini aplikasi kaiaccess sedang tidak bisa digunakan ya?,@KAI121 Halo ini aplikasi kaiaccess sedang tidak bisa digunakan ya?,halo ini aplikasi kaiaccess sedang tidak bisa guna ya,halo ini aplikasi kaiaccess sedang tidak bisa guna ya
1602215284190113792,Mon Dec 12 08:14:26 +0000 2022,1215659753147228160,1602215284190113792,Pesennya sih masih jam 11.45 dan nggk sadar kalo ada promo KAI Pas mau bayar sampe waktunya habis pun di jam 12.51 masih gabisa bayar Padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa @KAI121 @keretaapikita #KAIAccess #KAIAccessDown,NEGATIF,pesennya sih masih jam 11.45 dan nggk sadar kalo ada promo kai pas mau bayar sampe waktunya habis pun di jam 12.51 masih gabisa bayar padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa @kai121 @keretaapikita #kaiaccess #kaiaccessdown,pesennya sih masih jam NUM NUM dan nggk sadar kalo ada promo kai pas mau bayar sampe waktunya habis pun di jam NUM NUM masih gabisa bayar padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa kaiaccess kaiaccessdown,"['pesennya', 'sih', 'masih', 'jam', 'NUM', 'NUM', 'dan', 'nggk', 'sadar', 'kalo', 'ada', 'promo', 'kai', 'pas', 'mau', 'bayar', 'sampe', 'waktunya', 'habis', 'pun', 'di', 'jam', 'NUM', 'NUM', 'masih', 'gabisa', 'bayar', 'padahal', 'nggk', 'ikut', 'war', 'tiket', 'cuma', 'mau', 'bayar', 'doang', 'lewat', 'mbanking', 'gabisa', 'kaiaccess', 'kaiaccessdown']","['sen', 'sih', 'masih', 'jam', 'num', 'num', 'dan', 'nggk', 'sadar', 'kalo', 'ada', 'promo', 'kai', 'pas', 'mau', 'bayar', 'sampe', 'waktu', 'habis', 'pun', 'di', 'jam', 'num', 'num', 'masih', 'gabisa', 'bayar', 'padahal', 'nggk', 'ikut', 'war', 'tiket', 'cuma', 'mau', 'bayar', 'doang', 'lewat', 'mbanking', 'gabisa', 'kaiaccess', 'kaiaccessdown']",sen sih masih jam num num dan nggk sadar kalo ada promo kai pas mau bayar sampe waktu habis pun di jam num num masih gabisa bayar padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa kaiaccess kaiaccessdown,Pesennya sih masih jam 11.45 dan nggk sadar kalo ada promo KAI Pas mau bayar sampe waktunya habis pun di jam 12.51 masih gabisa bayar Padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa @KAI121 @keretaapikita #KAIAccess #KAIAccessDown,Pesennya sih masih jam 11.45 dan nggk sadar kalo ada promo KAI Pas mau bayar sampe waktunya habis pun di jam 12.51 masih gabisa bayar Padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa @KAI121 @keretaapikita #KAIAccess #KAIAccessDown,sen sih masih jam num num dan nggk sadar kalo ada promo kai pas mau bayar sampe waktu habis pun di jam num num masih gabisa bayar padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa kaiaccess kaiaccessdown,sen sih masih jam num num dan nggk sadar kalo ada promo kai pas mau bayar sampe waktu habis pun di jam num num masih gabisa bayar padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa kaiaccess kaiaccessdown
1602195542385520640,Mon Dec 12 06:55:59 +0000 2022,1281585105698357248,1602195542385520640,Tolong dong ini gimana.bokap lagi ada tugas dadakan n gabisa balik gimana ini #KAIAccess @KAI121 https://t.co/HYwUDf7NcZ,NEGATIF,tolong dong ini gimana.bokap lagi ada tugas dadakan n gabisa balik gimana ini #kaiaccess @kai121 https://t.co/hywudf7ncz,tolong dong ini gimana bokap lagi ada tugas dadakan n gabisa balik gimana ini kaiaccess,"['tolong', 'dong', 'ini', 'gimana', 'bokap', 'lagi', 'ada', 'tugas', 'dadakan', 'n', 'gabisa', 'balik', 'gimana', 'ini', 'kaiaccess']","['tolong', 'dong', 'ini', 'gimana', 'bokap', 'lagi', 'ada', 'tugas', 'dada', 'n', 'gabisa', 'balik', 'gimana', 'ini', 'kaiaccess']",tolong dong ini gimana bokap lagi ada tugas dada n gabisa balik gimana ini kaiaccess,Tolong dong ini gimana.bokap lagi ada tugas dadakan n gabisa balik gimana ini #KAIAccess @KAI121 https://t.co/HYwUDf7NcZ,Tolong dong ini gimana.bokap lagi ada tugas dadakan n gabisa balik gimana ini #KAIAccess @KAI121 https://t.co/HYwUDf7NcZ,tolong dong ini gimana bokap lagi ada tugas dada n gabisa balik gimana ini kaiaccess,tolong dong ini gimana bokap lagi ada tugas dada n gabisa balik gimana ini kaiaccess
1602189186114560001,Mon Dec 12 06:30:43 +0000 2022,3007675446,1602189186114560001,Gak ada Niatan perbaikin Aplikasi KKAI ACCESS Min? @KAI121 #KAIAccess,POSITIF,gak ada niatan perbaikin aplikasi kkai access min? @kai121 #kaiaccess,gak ada niatan perbaikin aplikasi kkai access min kaiaccess,"['gak', 'ada', 'niatan', 'perbaikin', 'aplikasi', 'kkai', 'access', 'min', 'kaiaccess']","['gak', 'ada', 'niat', 'perbaikin', 'aplikasi', 'kkai', 'access', 'min', 'kaiaccess']",gak ada niat perbaikin aplikasi kkai access min kaiaccess,Gak ada Niatan perbaikin Aplikasi KKAI ACCESS Min? @KAI121 #KAIAccess,Gak ada Niatan perbaikin Aplikasi KKAI ACCESS Min? @KAI121 #KAIAccess,gak ada niat perbaikin aplikasi kkai access min kaiaccess,gak ada niat perbaikin aplikasi kkai access min kaiaccess
1602181132908261377,Mon Dec 12 05:58:43 +0000 2022,511228912,1602181132908261377,BM pingin ke-keretaan tapi apa daya kalau pergi nya sendirian gak bs menikmati nikmatnya popmie berdua aishhh. #KAIAccess https://t.co/D9lZ6Q6Ba9,POSITIF,bm pingin ke-keretaan tapi apa daya kalau pergi nya sendirian gak bs menikmati nikmatnya popmie berdua aishhh. #kaiaccess https://t.co/d9lz6q6ba9,bm pingin ke keretaan tapi apa daya kalau pergi nya sendirian gak bs menikmati nikmatnya popmie berdua aish kaiaccess,"['bm', 'pingin', 'ke', 'keretaan', 'tapi', 'apa', 'daya', 'kalau', 'pergi', 'nya', 'sendirian', 'gak', 'bs', 'menikmati', 'nikmatnya', 'popmie', 'berdua', 'aish', 'kaiaccess']","['bm', 'pingin', 'ke', 'kereta', 'tapi', 'apa', 'daya', 'kalau', 'pergi', 'nya', 'sendiri', 'gak', 'bs', 'nikmat', 'nikmat', 'popmie', 'dua', 'aish', 'kaiaccess']",bm pingin ke kereta tapi apa daya kalau pergi nya sendiri gak bs nikmat nikmat popmie dua aish kaiaccess,BM pingin ke-keretaan tapi apa daya kalau pergi nya sendirian gak bs menikmati nikmatnya popmie berdua aishhh. #KAIAccess https://t.co/D9lZ6Q6Ba9,BM pingin ke-keretaan tapi apa daya kalau pergi nya sendirian gak bs menikmati nikmatnya popmie berdua aishhh. #KAIAccess https://t.co/D9lZ6Q6Ba9,bm pingin ke kereta tapi apa daya kalau pergi nya sendiri gak bs nikmat nikmat popmie dua aish kaiaccess,bm pingin ke kereta tapi apa daya kalau pergi nya sendiri gak bs nikmat nikmat popmie dua aish kaiaccess
